employee_id,tv_name,score
EMP100709,faxtor,20.0
EMP100711,faxtor,73.0
EMP100712,faxtor,38.0
EMP100713,faxtor,67.0
EMP100714,faxtor,72.0
EMP100715,faxtor,30.0
EMP100716,faxtor,50.0
EMP100717,faxtor,33.0
EMP100719,faxtor,29.0
EMP100720,faxtor,63.0
EMP100721,faxtor,21.0
EMP100722,faxtor,99.0
EMP100723,faxtor,32.0
EMP100724,faxtor,62.0
EMP100725,faxtor,65.0
EMP100726,faxtor,44.0
EMP100727,faxtor,38.0
EMP100728,faxtor,28.0
EMP100729,faxtor,97.0
EMP100730,faxtor,64.0
EMP100731,faxtor,80.0
EMP100732,faxtor,84.0
EMP100733,faxtor,23.0
EMP100734,faxtor,52.0
EMP100735,faxtor,80.0
EMP100736,faxtor,30.0
EMP100737,faxtor,47.0
EMP100738,faxtor,85.0
EMP100739,faxtor,72.0
EMP100740,faxtor,20.0
EMP100742,faxtor,89.0
EMP100744,faxtor,94.0
EMP100745,faxtor,33.0
EMP100746,faxtor,37.0
EMP100747,faxtor,75.0
EMP100748,faxtor,91.0
EMP100749,faxtor,56.0
EMP100750,faxtor,36.0
EMP100751,faxtor,41.0
EMP100752,faxtor,38.0
EMP100753,faxtor,73.0
EMP100754,faxtor,78.0
EMP100755,faxtor,29.0
EMP100756,faxtor,22.0
EMP100757,faxtor,44.0
EMP100758,faxtor,56.0
EMP100759,faxtor,41.0
EMP100760,faxtor,36.0
EMP100761,faxtor,58.0
EMP100762,faxtor,54.0
EMP100763,faxtor,85.0
EMP100764,faxtor,86.0
EMP100765,faxtor,75.0
EMP100766,faxtor,64.0
EMP100767,faxtor,54.0
EMP100768,faxtor,21.0
EMP100769,faxtor,21.0
EMP100770,faxtor,59.0
EMP100771,faxtor,79.0
EMP100772,faxtor,41.0
EMP100773,faxtor,37.0
EMP100774,faxtor,53.0
EMP100775,faxtor,85.0
EMP100776,faxtor,54.0
EMP100777,faxtor,72.0
EMP100778,faxtor,39.0
EMP100780,faxtor,50.0
EMP100781,faxtor,44.0
EMP100782,faxtor,61.0
EMP100783,faxtor,44.0
EMP100784,faxtor,33.0
EMP100785,faxtor,69.0
EMP100786,faxtor,82.0
EMP100787,faxtor,69.0
EMP100788,faxtor,71.0
EMP100789,faxtor,44.0
EMP100790,faxtor,62.0
EMP100791,faxtor,38.0
EMP100793,faxtor,32.0
EMP100794,faxtor,81.0
EMP100795,faxtor,60.0
EMP100796,faxtor,77.0
EMP100797,faxtor,91.0
EMP100798,faxtor,81.0
EMP100800,faxtor,68.0
EMP100801,faxtor,26.0
EMP100802,faxtor,58.0
EMP100803,faxtor,25.0
EMP100804,faxtor,74.0
EMP100805,faxtor,76.0
EMP100807,faxtor,40.0
EMP100808,faxtor,43.0
EMP100809,faxtor,46.0
EMP100810,faxtor,99.0
EMP100811,faxtor,70.0
EMP100812,faxtor,33.0
EMP100813,faxtor,80.0
EMP100814,faxtor,66.0
EMP100815,faxtor,69.0
EMP100816,faxtor,64.0
EMP100817,faxtor,21.0
EMP100818,faxtor,61.0
EMP100819,faxtor,87.0
EMP100820,faxtor,63.0
EMP100821,faxtor,59.0
EMP100822,faxtor,46.0
EMP100823,faxtor,97.0
EMP100824,faxtor,31.0
EMP100826,faxtor,67.0
EMP100827,faxtor,79.0
EMP100828,faxtor,37.0
EMP100829,faxtor,41.0
EMP100830,faxtor,87.0
EMP100832,faxtor,59.0
EMP100833,faxtor,52.0
EMP100834,faxtor,63.0
EMP100835,faxtor,45.0
EMP100836,faxtor,96.0
EMP100839,faxtor,21.0
EMP100840,faxtor,69.0
EMP100841,faxtor,92.0
EMP100842,faxtor,89.0
EMP100843,faxtor,30.0
EMP100844,faxtor,27.0
EMP100845,faxtor,58.0
EMP100846,faxtor,29.0
EMP100847,faxtor,77.0
EMP100848,faxtor,20.0
EMP100850,faxtor,57.0
EMP100851,faxtor,45.0
EMP100852,faxtor,25.0
EMP100853,faxtor,59.0
EMP100854,faxtor,46.0
EMP100855,faxtor,28.0
EMP100856,faxtor,55.0
EMP100858,faxtor,49.0
EMP100859,faxtor,98.0
EMP100860,faxtor,25.0
EMP100861,faxtor,26.0
EMP100862,faxtor,36.0
EMP100863,faxtor,48.0
EMP100864,faxtor,81.0
EMP100865,faxtor,66.0
EMP100867,faxtor,70.0
EMP100868,faxtor,88.0
EMP100869,faxtor,51.0
EMP100870,faxtor,35.0
EMP100871,faxtor,89.0
EMP100872,faxtor,24.0
EMP100873,faxtor,26.0
EMP100874,faxtor,53.0
EMP100875,faxtor,96.0
EMP100876,faxtor,27.0
EMP100877,faxtor,28.0
EMP100878,faxtor,92.0
EMP100879,faxtor,56.0
EMP100880,faxtor,67.0
EMP100881,faxtor,71.0
EMP100882,faxtor,39.0
EMP100883,faxtor,24.0
EMP100884,faxtor,76.0
EMP100885,faxtor,42.0
EMP100886,faxtor,44.0
EMP100887,faxtor,78.0
EMP100888,faxtor,62.0
EMP100890,faxtor,24.0
EMP100891,faxtor,34.0
EMP100892,faxtor,68.0
EMP100893,faxtor,79.0
EMP100894,faxtor,37.0
EMP100895,faxtor,76.0
EMP100897,faxtor,76.0
EMP100898,faxtor,57.0
EMP100899,faxtor,27.0
EMP100900,faxtor,48.0
EMP100901,faxtor,85.0
EMP100902,faxtor,61.0
EMP100903,faxtor,88.0
EMP100904,faxtor,28.0
EMP100905,faxtor,32.0
EMP100907,faxtor,69.0
EMP100908,faxtor,45.0
EMP100909,faxtor,55.0
EMP100910,faxtor,84.0
EMP100911,faxtor,40.0
EMP100912,faxtor,62.0
EMP100913,faxtor,68.0
EMP100914,faxtor,38.0
EMP100915,faxtor,92.0
EMP100916,faxtor,65.0
EMP100917,faxtor,27.0
EMP100918,faxtor,53.0
EMP100919,faxtor,89.0
EMP100920,faxtor,70.0
EMP100922,faxtor,66.0
EMP100923,faxtor,82.0
EMP100924,faxtor,69.0
EMP100925,faxtor,72.0
EMP100926,faxtor,73.0
EMP100927,faxtor,70.0
EMP100928,faxtor,33.0
EMP100929,faxtor,71.0
EMP100930,faxtor,22.0
EMP100931,faxtor,29.0
EMP100932,faxtor,72.0
EMP100933,faxtor,22.0
EMP100934,faxtor,39.0
EMP100935,faxtor,94.0
EMP100936,faxtor,55.0
EMP100939,faxtor,31.0
EMP100940,faxtor,49.0
EMP100941,faxtor,47.0
EMP100942,faxtor,97.0
EMP100943,faxtor,73.0
EMP100944,faxtor,91.0
EMP100945,faxtor,23.0
EMP100946,faxtor,57.0
EMP100948,faxtor,39.0
EMP100949,faxtor,65.0
EMP100950,faxtor,57.0
EMP100951,faxtor,73.0
EMP100952,faxtor,63.0
EMP100954,faxtor,41.0
EMP100955,faxtor,47.0
EMP100956,faxtor,80.0
EMP100957,faxtor,47.0
EMP100958,faxtor,54.0
EMP100959,faxtor,31.0
EMP100961,faxtor,90.0
EMP100962,faxtor,61.0
EMP100963,faxtor,43.0
EMP100964,faxtor,68.0
EMP100966,faxtor,36.0
EMP100967,faxtor,81.0
EMP100969,faxtor,41.0
EMP100970,faxtor,43.0
EMP100971,faxtor,89.0
EMP100972,faxtor,66.0
EMP100973,faxtor,76.0
EMP100974,faxtor,22.0
EMP100976,faxtor,99.0
EMP100978,faxtor,84.0
EMP100979,faxtor,24.0
EMP100980,faxtor,22.0
EMP100981,faxtor,56.0
EMP100982,faxtor,21.0
EMP100983,faxtor,94.0
EMP100984,faxtor,64.0
EMP100985,faxtor,81.0
EMP100986,faxtor,70.0
EMP100987,faxtor,26.0
EMP100988,faxtor,23.0
EMP100989,faxtor,35.0
EMP100990,faxtor,32.0
EMP100991,faxtor,41.0
EMP100993,faxtor,97.0
EMP100994,faxtor,75.0
EMP100996,faxtor,84.0
EMP100997,faxtor,28.0
EMP100998,faxtor,73.0
EMP100999,faxtor,35.0
EMP101000,faxtor,59.0
EMP101001,faxtor,49.0
EMP101002,faxtor,74.0
EMP101003,faxtor,74.0
EMP101004,faxtor,28.0
EMP101005,faxtor,75.0
EMP101006,faxtor,40.0
EMP101007,faxtor,45.0
EMP101008,faxtor,62.0
EMP101009,faxtor,42.0
EMP101010,faxtor,30.0
EMP101012,faxtor,85.0
EMP101013,faxtor,86.0
EMP101014,faxtor,28.0
EMP101016,faxtor,79.0
EMP101017,faxtor,93.0
EMP101018,faxtor,65.0
EMP101020,faxtor,85.0
EMP101021,faxtor,60.0
EMP101022,faxtor,97.0
EMP101023,faxtor,45.0
EMP101024,faxtor,38.0
EMP101025,faxtor,83.0
EMP101026,faxtor,91.0
EMP101027,faxtor,37.0
EMP101028,faxtor,78.0
EMP101029,faxtor,84.0
EMP101030,faxtor,64.0
EMP101031,faxtor,50.0
EMP101032,faxtor,92.0
EMP101033,faxtor,74.0
EMP101034,faxtor,23.0
EMP101036,faxtor,99.0
EMP101037,faxtor,58.0
EMP101038,faxtor,100.0
EMP101039,faxtor,78.0
EMP101040,faxtor,56.0
EMP101042,faxtor,77.0
EMP101043,faxtor,50.0
EMP101044,faxtor,22.0
EMP101045,faxtor,62.0
EMP101046,faxtor,91.0
EMP101047,faxtor,80.0
EMP101049,faxtor,70.0
EMP101050,faxtor,52.0
EMP101052,faxtor,53.0
EMP101055,faxtor,69.0
EMP101056,faxtor,52.0
EMP101057,faxtor,99.0
EMP101058,faxtor,21.0
EMP101059,faxtor,64.0
EMP101060,faxtor,69.0
EMP101061,faxtor,33.0
EMP101062,faxtor,68.0
EMP101064,faxtor,61.0
EMP101065,faxtor,98.0
EMP101066,faxtor,58.0
EMP101067,faxtor,100.0
EMP101068,faxtor,23.0
EMP101069,faxtor,42.0
EMP101070,faxtor,51.0
EMP101072,faxtor,67.0
EMP101073,faxtor,86.0
EMP101075,faxtor,70.0
EMP101076,faxtor,54.0
EMP101077,faxtor,92.0
EMP101078,faxtor,54.0
EMP101079,faxtor,90.0
EMP101080,faxtor,37.0
EMP101081,faxtor,42.0
EMP101082,faxtor,95.0
EMP101083,faxtor,39.0
EMP101084,faxtor,56.0
EMP101085,faxtor,54.0
EMP101086,faxtor,32.0
EMP101087,faxtor,71.0
EMP101088,faxtor,73.0
EMP101089,faxtor,79.0
EMP101090,faxtor,48.0
EMP101091,faxtor,36.0
EMP101092,faxtor,30.0
EMP101093,faxtor,64.0
EMP101094,faxtor,73.0
EMP101096,faxtor,38.0
EMP101097,faxtor,48.0
EMP101098,faxtor,69.0
EMP101100,faxtor,34.0
EMP101101,faxtor,37.0
EMP101103,faxtor,71.0
EMP101104,faxtor,51.0
EMP101105,faxtor,41.0
EMP101106,faxtor,47.0
EMP101107,faxtor,66.0
EMP101108,faxtor,92.0
EMP101109,faxtor,94.0
EMP101111,faxtor,57.0
EMP101112,faxtor,45.0
EMP101113,faxtor,66.0
EMP101114,faxtor,67.0
EMP101115,faxtor,54.0
EMP101116,faxtor,59.0
EMP101117,faxtor,20.0
EMP101118,faxtor,88.0
EMP101119,faxtor,72.0
EMP101120,faxtor,47.0
EMP101121,faxtor,49.0
EMP101122,faxtor,68.0
EMP101123,faxtor,64.0
EMP101124,faxtor,35.0
EMP101126,faxtor,43.0
EMP101127,faxtor,84.0
EMP101128,faxtor,49.0
EMP101129,faxtor,79.0
EMP101130,faxtor,40.0
EMP101131,faxtor,84.0
EMP101132,faxtor,70.0
EMP101133,faxtor,50.0
EMP101136,faxtor,57.0
EMP101137,faxtor,75.0
EMP101138,faxtor,57.0
EMP101139,faxtor,28.0
EMP101140,faxtor,56.0
EMP101141,faxtor,43.0
EMP101142,faxtor,57.0
EMP101143,faxtor,81.0
EMP101146,faxtor,46.0
EMP101147,faxtor,20.0
EMP101148,faxtor,49.0
EMP101149,faxtor,93.0
EMP101150,faxtor,53.0
EMP101151,faxtor,94.0
EMP101152,faxtor,21.0
EMP101153,faxtor,32.0
EMP101154,faxtor,75.0
EMP101158,faxtor,50.0
EMP101159,faxtor,66.0
EMP101160,faxtor,31.0
EMP101161,faxtor,28.0
EMP101162,faxtor,59.0
EMP101163,faxtor,38.0
EMP101164,faxtor,68.0
EMP101165,faxtor,82.0
EMP101166,faxtor,60.0
EMP101167,faxtor,48.0
EMP101168,faxtor,92.0
EMP101170,faxtor,67.0
EMP101171,faxtor,84.0
EMP101174,faxtor,50.0
EMP101175,faxtor,83.0
EMP101176,faxtor,96.0
EMP101177,faxtor,40.0
EMP101178,faxtor,54.0
EMP101179,faxtor,25.0
EMP101180,faxtor,57.0
EMP101181,faxtor,76.0
EMP101182,faxtor,35.0
EMP101183,faxtor,91.0
EMP101184,faxtor,31.0
EMP101186,faxtor,85.0
EMP101187,faxtor,67.0
EMP101188,faxtor,67.0
EMP101189,faxtor,31.0
EMP101190,faxtor,87.0
EMP101191,faxtor,30.0
EMP101192,faxtor,21.0
EMP101193,faxtor,86.0
EMP101194,faxtor,77.0
EMP101195,faxtor,74.0
EMP101197,faxtor,60.0
EMP101198,faxtor,55.0
EMP101199,faxtor,82.0
EMP101200,faxtor,51.0
EMP101201,faxtor,95.0
EMP101203,faxtor,22.0
EMP101204,faxtor,52.0
EMP101205,faxtor,24.0
EMP101206,faxtor,70.0
EMP101207,faxtor,59.0
EMP101208,faxtor,85.0
EMP101209,faxtor,28.0
EMP101210,faxtor,87.0
EMP101211,faxtor,62.0
EMP101212,faxtor,64.0
EMP101213,faxtor,80.0
EMP101215,faxtor,80.0
EMP101216,faxtor,55.0
EMP101217,faxtor,27.0
EMP101218,faxtor,67.0
EMP101219,faxtor,33.0
EMP101220,faxtor,95.0
EMP101221,faxtor,72.0
EMP101222,faxtor,68.0
EMP101223,faxtor,51.0
EMP101224,faxtor,88.0
EMP101225,faxtor,62.0
EMP101226,faxtor,55.0
EMP101227,faxtor,25.0
EMP101228,faxtor,43.0
EMP101229,faxtor,25.0
EMP101230,faxtor,37.0
EMP101231,faxtor,46.0
EMP101232,faxtor,59.0
EMP101233,faxtor,46.0
EMP101234,faxtor,54.0
EMP101236,faxtor,69.0
EMP101237,faxtor,30.0
EMP101238,faxtor,41.0
EMP101239,faxtor,55.0
EMP101241,faxtor,24.0
EMP101242,faxtor,66.0
EMP101243,faxtor,89.0
EMP101245,faxtor,84.0
EMP101246,faxtor,52.0
EMP101247,faxtor,66.0
EMP101248,faxtor,95.0
EMP101249,faxtor,31.0
EMP101250,faxtor,40.0
EMP101251,faxtor,33.0
EMP101253,faxtor,80.0
EMP101254,faxtor,70.0
EMP101255,faxtor,73.0
EMP101256,faxtor,86.0
EMP101257,faxtor,28.0
EMP101258,faxtor,77.0
EMP101259,faxtor,89.0
EMP101260,faxtor,97.0
EMP101262,faxtor,31.0
EMP101263,faxtor,87.0
EMP101264,faxtor,26.0
EMP101265,faxtor,71.0
EMP101266,faxtor,58.0
EMP101267,faxtor,38.0
EMP101268,faxtor,83.0
EMP101269,faxtor,35.0
EMP101270,faxtor,67.0
EMP101271,faxtor,92.0
EMP101272,faxtor,72.0
EMP101273,faxtor,29.0
EMP101274,faxtor,89.0
EMP101275,faxtor,88.0
EMP101276,faxtor,79.0
EMP101277,faxtor,31.0
EMP101279,faxtor,43.0
EMP101280,faxtor,92.0
EMP101281,faxtor,51.0
EMP101282,faxtor,86.0
EMP101285,faxtor,30.0
EMP101286,faxtor,56.0
EMP101287,faxtor,79.0
EMP101288,faxtor,74.0
EMP101289,faxtor,62.0
EMP101290,faxtor,92.0
EMP101291,faxtor,82.0
EMP101292,faxtor,73.0
EMP101293,faxtor,41.0
EMP101295,faxtor,95.0
EMP101296,faxtor,43.0
EMP101297,faxtor,93.0
EMP101298,faxtor,53.0
EMP101299,faxtor,70.0
EMP101300,faxtor,94.0
EMP101303,faxtor,96.0
EMP101304,faxtor,84.0
EMP101305,faxtor,58.0
EMP101306,faxtor,21.0
EMP101307,faxtor,90.0
EMP101308,faxtor,58.0
EMP101309,faxtor,59.0
EMP101310,faxtor,35.0
EMP101311,faxtor,50.0
EMP101312,faxtor,20.0
EMP101313,faxtor,44.0
EMP101314,faxtor,99.0
EMP101315,faxtor,66.0
EMP101316,faxtor,69.0
EMP101317,faxtor,65.0
EMP101318,faxtor,46.0
EMP101319,faxtor,35.0
EMP101320,faxtor,38.0
EMP101322,faxtor,31.0
EMP101323,faxtor,87.0
EMP101324,faxtor,47.0
EMP101325,faxtor,40.0
EMP101326,faxtor,52.0
EMP101327,faxtor,60.0
EMP101328,faxtor,48.0
EMP101329,faxtor,78.0
EMP101330,faxtor,40.0
EMP101331,faxtor,29.0
EMP101332,faxtor,25.0
EMP101333,faxtor,66.0
EMP101334,faxtor,46.0
EMP101335,faxtor,76.0
EMP101336,faxtor,46.0
EMP101338,faxtor,91.0
EMP101339,faxtor,92.0
EMP101340,faxtor,37.0
EMP101341,faxtor,30.0
EMP101342,faxtor,89.0
EMP101343,faxtor,47.0
EMP101344,faxtor,70.0
EMP101346,faxtor,60.0
EMP101347,faxtor,38.0
EMP101348,faxtor,31.0
EMP101349,faxtor,78.0
EMP101350,faxtor,49.0
EMP101351,faxtor,83.0
EMP101352,faxtor,65.0
EMP101353,faxtor,80.0
EMP101354,faxtor,62.0
EMP101355,faxtor,29.0
EMP101356,faxtor,80.0
EMP101358,faxtor,31.0
EMP101359,faxtor,74.0
EMP101361,faxtor,82.0
EMP101362,faxtor,69.0
EMP101363,faxtor,50.0
EMP101364,faxtor,34.0
EMP101365,faxtor,87.0
EMP101366,faxtor,87.0
EMP101367,faxtor,32.0
EMP101368,faxtor,33.0
EMP101369,faxtor,40.0
EMP101370,faxtor,44.0
EMP101371,faxtor,46.0
EMP101372,faxtor,59.0
EMP101373,faxtor,79.0
EMP101374,faxtor,84.0
EMP101375,faxtor,86.0
EMP101376,faxtor,70.0
EMP101377,faxtor,52.0
EMP101379,faxtor,44.0
EMP101380,faxtor,86.0
EMP101381,faxtor,39.0
EMP101382,faxtor,69.0
EMP101384,faxtor,23.0
EMP101385,faxtor,27.0
EMP101387,faxtor,69.0
EMP101388,faxtor,67.0
EMP101389,faxtor,93.0
EMP101390,faxtor,73.0
EMP101391,faxtor,97.0
EMP101392,faxtor,54.0
EMP101393,faxtor,98.0
EMP101394,faxtor,62.0
EMP101395,faxtor,93.0
EMP101396,faxtor,63.0
EMP101397,faxtor,83.0
EMP101398,faxtor,56.0
EMP101399,faxtor,72.0
EMP101400,faxtor,34.0
EMP101401,faxtor,32.0
EMP101402,faxtor,87.0
EMP101403,faxtor,81.0
EMP101406,faxtor,35.0
EMP101407,faxtor,64.0
EMP101408,faxtor,35.0
EMP101409,faxtor,57.0
EMP101410,faxtor,67.0
EMP101411,faxtor,84.0
EMP101412,faxtor,64.0
EMP101413,faxtor,82.0
EMP101414,faxtor,44.0
EMP101415,faxtor,68.0
EMP101416,faxtor,78.0
EMP101417,faxtor,55.0
EMP101418,faxtor,32.0
EMP101419,faxtor,31.0
EMP101420,faxtor,43.0
EMP101421,faxtor,87.0
EMP101422,faxtor,72.0
EMP101423,faxtor,45.0
EMP101424,faxtor,93.0
EMP101425,faxtor,44.0
EMP101426,faxtor,29.0
EMP101427,faxtor,68.0
EMP101428,faxtor,59.0
EMP101429,faxtor,25.0
EMP101430,faxtor,90.0
EMP101431,faxtor,54.0
EMP101432,faxtor,45.0
EMP101433,faxtor,70.0
EMP101434,faxtor,93.0
EMP101435,faxtor,92.0
EMP101436,faxtor,69.0
EMP101437,faxtor,47.0
EMP101438,faxtor,62.0
EMP101439,faxtor,32.0
EMP101440,faxtor,71.0
EMP101441,faxtor,27.0
EMP101442,faxtor,88.0
EMP101443,faxtor,32.0
EMP101444,faxtor,88.0
EMP101445,faxtor,96.0
EMP101446,faxtor,65.0
EMP101447,faxtor,83.0
EMP101448,faxtor,27.0
EMP101449,faxtor,77.0
EMP101450,faxtor,63.0
EMP101451,faxtor,76.0
EMP101452,faxtor,52.0
EMP101453,faxtor,53.0
EMP101454,faxtor,63.0
EMP101455,faxtor,56.0
EMP101456,faxtor,29.0
EMP101457,faxtor,51.0
EMP101458,faxtor,46.0
EMP101459,faxtor,76.0
EMP101460,faxtor,22.0
EMP101461,faxtor,37.0
EMP101462,faxtor,41.0
EMP101463,faxtor,87.0
EMP101464,faxtor,90.0
EMP101465,faxtor,84.0
EMP101466,faxtor,93.0
EMP101467,faxtor,26.0
EMP101468,faxtor,20.0
EMP101469,faxtor,96.0
EMP101470,faxtor,75.0
EMP101471,faxtor,62.0
EMP101472,faxtor,58.0
EMP101473,faxtor,37.0
EMP101474,faxtor,22.0
EMP101475,faxtor,53.0
EMP101476,faxtor,88.0
EMP101477,faxtor,51.0
EMP101478,faxtor,73.0
EMP101480,faxtor,64.0
EMP101481,faxtor,93.0
EMP101482,faxtor,76.0
EMP101483,faxtor,47.0
EMP101484,faxtor,40.0
EMP101485,faxtor,90.0
EMP101486,faxtor,97.0
EMP101487,faxtor,74.0
EMP101488,faxtor,88.0
EMP101489,faxtor,88.0
EMP101490,faxtor,31.0
EMP101492,faxtor,41.0
EMP101493,faxtor,94.0
EMP101495,faxtor,69.0
EMP101496,faxtor,69.0
EMP101497,faxtor,44.0
EMP101498,faxtor,100.0
EMP101499,faxtor,54.0
EMP101500,faxtor,94.0
EMP101501,faxtor,59.0
EMP101502,faxtor,66.0
EMP101503,faxtor,30.0
EMP101504,faxtor,34.0
EMP101505,faxtor,28.0
EMP101506,faxtor,88.0
EMP101507,faxtor,49.0
EMP101508,faxtor,34.0
EMP101511,faxtor,63.0
EMP101512,faxtor,26.0
EMP101513,faxtor,37.0
EMP101514,faxtor,93.0
EMP101515,faxtor,91.0
EMP101516,faxtor,76.0
EMP101517,faxtor,48.0
EMP101518,faxtor,59.0
EMP101519,faxtor,48.0
EMP101520,faxtor,79.0
EMP101521,faxtor,99.0
EMP101522,faxtor,95.0
EMP101523,faxtor,76.0
EMP101525,faxtor,99.0
EMP101526,faxtor,53.0
EMP101527,faxtor,74.0
EMP101528,faxtor,34.0
EMP101529,faxtor,78.0
EMP101530,faxtor,89.0
EMP101531,faxtor,53.0
EMP101532,faxtor,65.0
EMP101533,faxtor,91.0
EMP101534,faxtor,62.0
EMP101535,faxtor,58.0
EMP101536,faxtor,59.0
EMP101537,faxtor,54.0
EMP101538,faxtor,93.0
EMP101539,faxtor,63.0
EMP101540,faxtor,90.0
EMP101541,faxtor,24.0
EMP101542,faxtor,46.0
EMP101543,faxtor,75.0
EMP101544,faxtor,31.0
EMP101545,faxtor,98.0
EMP101546,faxtor,20.0
EMP101547,faxtor,61.0
EMP101549,faxtor,82.0
EMP101550,faxtor,90.0
EMP101551,faxtor,64.0
EMP101552,faxtor,37.0
EMP101553,faxtor,68.0
EMP101554,faxtor,97.0
EMP101555,faxtor,69.0
EMP101556,faxtor,38.0
EMP101557,faxtor,39.0
EMP101559,faxtor,83.0
EMP101560,faxtor,82.0
EMP101562,faxtor,27.0
EMP101564,faxtor,63.0
EMP101565,faxtor,21.0
EMP101566,faxtor,30.0
EMP101567,faxtor,93.0
EMP101568,faxtor,28.0
EMP101569,faxtor,38.0
EMP101570,faxtor,83.0
EMP101572,faxtor,23.0
EMP101573,faxtor,76.0
EMP101574,faxtor,97.0
EMP101575,faxtor,25.0
EMP101576,faxtor,57.0
EMP101577,faxtor,43.0
EMP101578,faxtor,20.0
EMP101580,faxtor,94.0
EMP101581,faxtor,36.0
EMP101583,faxtor,63.0
EMP101585,faxtor,84.0
EMP101586,faxtor,29.0
EMP101587,faxtor,81.0
EMP101588,faxtor,36.0
EMP101589,faxtor,86.0
EMP101590,faxtor,25.0
EMP101591,faxtor,85.0
EMP101593,faxtor,72.0
EMP101594,faxtor,95.0
EMP101595,faxtor,72.0
EMP101596,faxtor,74.0
EMP101597,faxtor,83.0
EMP101599,faxtor,44.0
EMP101600,faxtor,80.0
EMP101601,faxtor,45.0
EMP101603,faxtor,63.0
EMP101604,faxtor,64.0
EMP101605,faxtor,21.0
EMP101606,faxtor,46.0
EMP101607,faxtor,92.0
EMP101608,faxtor,42.0
EMP101609,faxtor,87.0
EMP101610,faxtor,76.0
EMP101612,faxtor,78.0
EMP101613,faxtor,41.0
EMP101614,faxtor,33.0
EMP101615,faxtor,62.0
EMP101616,faxtor,73.0
EMP101617,faxtor,99.0
EMP101618,faxtor,31.0
EMP101619,faxtor,89.0
EMP101620,faxtor,64.0
EMP101621,faxtor,83.0
EMP101622,faxtor,74.0
EMP101623,faxtor,51.0
EMP101624,faxtor,58.0
EMP101625,faxtor,89.0
EMP101626,faxtor,88.0
EMP101627,faxtor,78.0
EMP101628,faxtor,97.0
EMP101629,faxtor,69.0
EMP101630,faxtor,95.0
EMP101632,faxtor,83.0
EMP101633,faxtor,67.0
EMP101634,faxtor,54.0
EMP101635,faxtor,82.0
EMP101636,faxtor,91.0
EMP101637,faxtor,75.0
EMP101638,faxtor,64.0
EMP101640,faxtor,88.0
EMP101641,faxtor,32.0
EMP101642,faxtor,81.0
EMP101643,faxtor,91.0
EMP101644,faxtor,31.0
EMP101645,faxtor,51.0
EMP101646,faxtor,50.0
EMP101647,faxtor,89.0
EMP101648,faxtor,28.0
EMP101649,faxtor,99.0
EMP101650,faxtor,27.0
EMP101651,faxtor,61.0
EMP101652,faxtor,33.0
EMP101653,faxtor,57.0
EMP101656,faxtor,92.0
EMP101657,faxtor,62.0
EMP101658,faxtor,70.0
EMP101659,faxtor,74.0
EMP101660,faxtor,45.0
EMP101661,faxtor,58.0
EMP101662,faxtor,28.0
EMP101663,faxtor,86.0
EMP101664,faxtor,25.0
EMP101665,faxtor,30.0
EMP101666,faxtor,58.0
EMP101667,faxtor,50.0
EMP101668,faxtor,92.0
EMP101669,faxtor,31.0
EMP101670,faxtor,64.0
EMP101671,faxtor,46.0
EMP101672,faxtor,64.0
EMP101673,faxtor,70.0
EMP101674,faxtor,20.0
EMP101675,faxtor,38.0
EMP101676,faxtor,48.0
EMP101677,faxtor,21.0
EMP101678,faxtor,45.0
EMP101679,faxtor,80.0
EMP101680,faxtor,31.0
EMP101681,faxtor,79.0
EMP101682,faxtor,21.0
EMP101683,faxtor,29.0
EMP101684,faxtor,86.0
EMP101685,faxtor,61.0
EMP101686,faxtor,23.0
EMP101687,faxtor,77.0
EMP101688,faxtor,75.0
EMP101689,faxtor,42.0
EMP101690,faxtor,41.0
EMP101691,faxtor,69.0
EMP101692,faxtor,53.0
EMP101693,faxtor,87.0
EMP101694,faxtor,79.0
EMP101695,faxtor,49.0
EMP101696,faxtor,55.0
EMP101697,faxtor,28.0
EMP101698,faxtor,90.0
EMP101699,faxtor,64.0
EMP101700,faxtor,94.0
EMP101702,faxtor,41.0
EMP101703,faxtor,64.0
EMP101705,faxtor,68.0
EMP101706,faxtor,63.0
EMP101707,faxtor,66.0
EMP101708,faxtor,97.0
EMP101709,faxtor,80.0
EMP101710,faxtor,75.0
EMP101712,faxtor,25.0
EMP101713,faxtor,55.0
EMP101714,faxtor,97.0
EMP101715,faxtor,58.0
EMP101716,faxtor,53.0
EMP101717,faxtor,26.0
EMP101718,faxtor,88.0
EMP101719,faxtor,31.0
EMP101720,faxtor,88.0
EMP101721,faxtor,29.0
EMP101722,faxtor,23.0
EMP101724,faxtor,51.0
EMP101725,faxtor,60.0
EMP101726,faxtor,93.0
EMP101727,faxtor,22.0
EMP101729,faxtor,93.0
EMP101731,faxtor,67.0
EMP101732,faxtor,46.0
EMP101733,faxtor,77.0
EMP101734,faxtor,57.0
EMP101735,faxtor,33.0
EMP101736,faxtor,60.0
EMP101737,faxtor,88.0
EMP101738,faxtor,90.0
EMP101739,faxtor,89.0
EMP101741,faxtor,52.0
EMP101742,faxtor,65.0
EMP101743,faxtor,54.0
EMP101744,faxtor,73.0
EMP101745,faxtor,29.0
EMP101746,faxtor,37.0
EMP101747,faxtor,74.0
EMP101748,faxtor,70.0
EMP101749,faxtor,52.0
EMP101750,faxtor,37.0
EMP101751,faxtor,52.0
